127620	сто-32104-16-250-325-24-90-1814-15гс	СТО 321.04	325	24	300	250
127621	сто-32104-17-300-377-28-90-1814-15гс	СТО 321.04	377	28	350	300
127628	гост-22818-2-6-18-45-90-32-20	gost-22818-1983	18	4.5	15	6
127631	гост-22818-2-10-28-7-90-32-20	gost-22818-1983	28	7	20	10
127634	гост-22818-4-10-32-85-90-63-09г2с	gost-22818-1983	32	8.5	25	10
127644	гост-22818-4-25-60-16-90-63-09г2с	gost-22818-1983	60	16	50	25
127646	гост-22818-1-32-56-85-90-20-20	gost-22818-1983	56	8.5	50	32
127649	гост-22818-2-32-60-11-90-32-20	gost-22818-1983	60	11	50	32
127655	гост-22818-4-32-75-19-90-63-09г2с	gost-22818-1983	75	19	65	32
127663	гост-22818-3-40-75-16-90-50-09г2с	gost-22818-1983	75	16	65	40
127674	гост-22818-4-50-115-28-90-63-09г2с	gost-22818-1983	115	28	100	50
127679	гост-22818-2-65-115-19-90-32-20	gost-22818-1983	115	19	100	65
127685	гост-22818-4-65-140-34-90-63-09г2с	gost-22818-1983	140	34	125	65
127690	гост-22818-2-80-140-24-90-32-20	gost-22818-1983	140	24	125	80
127698	гост-22818-1-100-140-18-90-20-20	gost-22818-1983	140	18	125	100
127701	гост-22818-2-100-160-26-90-32-20	gost-22818-1983	160	26	150	100
127964	ост-ост-24-125-32-1989-01-16x2-a15	ОСТ 24.125.32-1989	16	2	15	10
127965	ост-ост-24-125-32-1989-02-16x2-a30	ОСТ 24.125.32-1989	16	2	15	10
127966	ост-ост-24-125-32-1989-03-16x2-a45	ОСТ 24.125.32-1989	16	2	15	10
127967	ост-ост-24-125-32-1989-04-16x2-a60	ОСТ 24.125.32-1989	16	2	15	10
127968	ост-ост-24-125-32-1989-05-16x2-a90	ОСТ 24.125.32-1989	16	2	15	10
128127	ост-24-125-04-1989-01-108x12.0-a15-08х18н10т	ОСТ 24.125.04-1989	108	12.0	100	80
128128	ост-24-125-04-1989-02-108x12.0-a30-08х18н10т	ОСТ 24.125.04-1989	108	12.0	100	80
128129	ост-24-125-04-1989-03-108x12.0-a45-08х18н10т	ОСТ 24.125.04-1989	108	12.0	100	80
128130	ост-24-125-04-1989-04-108x12.0-a60-08х18н10т	ОСТ 24.125.04-1989	108	12.0	100	80
128131	ост-24-125-04-1989-05-108x12.0-a90-08х18н10т	ОСТ 24.125.04-1989	108	12.0	100	80
128132	ост-24-125-04-1989-06-133x14.0-a15-08х18н10т	ОСТ 24.125.04-1989	133	14.0	125	100
128133	ост-24-125-04-1989-07-133x14.0-a30-08х18н10т	ОСТ 24.125.04-1989	133	14.0	125	100
128134	ост-24-125-04-1989-08-133x14.0-a45-08х18н10т	ОСТ 24.125.04-1989	133	14.0	125	100
128135	ост-24-125-04-1989-09-133x14.0-a60-08х18н10т	ОСТ 24.125.04-1989	133	14.0	125	100
128136	ост-24-125-04-1989-10-133x14.0-a90-08х18н10т	ОСТ 24.125.04-1989	133	14.0	125	100
128137	ост-24-125-04-1989-11-159x17.0-a15-08х18н10т	ОСТ 24.125.04-1989	159	17.0	150	125
128138	ост-24-125-04-1989-12-159x17.0-a30-08х18н10т	ОСТ 24.125.04-1989	159	17.0	150	125
128139	ост-24-125-04-1989-13-159x17.0-a45-08х18н10т	ОСТ 24.125.04-1989	159	17.0	150	125
128140	ост-24-125-04-1989-14-159x17.0-a60-08х18н10т	ОСТ 24.125.04-1989	159	17.0	150	125
128141	ост-24-125-04-1989-15-159x17.0-a90-08х18н10т	ОСТ 24.125.04-1989	159	17.0	150	125
128666	ост-24-125-53-1989-01-16x2-x	ost-24-125-53-1989	16	2	15	10
136292	ост-24-125-09-89-01-100x80	ОСТ 24.125.09-89	133	14	125	100
136296	ост-24-125-09-89-02-125x80	ОСТ 24.125.09-89	159	17	150	125
136316	ост-24-125-09-89-07-80x65	ОСТ 24.125.09-89	108	12	100	80
139948	sto-321-05-048-150-219-40-45-2501-12х1мф	СТО 321.05-2009	219	40	200	150
139949	sto-321-05-049-150-219-40-60-2501-12х1мф	СТО 321.05-2009	219	40	200	150
139950	sto-321-05-050-150-219-40-90-2501-12х1мф	СТО 321.05-2009	219	40	200	150
139954	sto-321-05-058-175-273-50-45-2501-12х1мф	СТО 321.05-2009	273	50	250	175
139955	sto-321-05-059-175-273-50-60-2501-12х1мф	СТО 321.05-2009	273	50	250	175
139956	sto-321-05-060-175-273-50-90-2501-12х1мф	СТО 321.05-2009	273	50	250	175
139957	sto-321-05-068-225-377-70-45-2501-12х1мф	СТО 321.05-2009	377	70	350	225
139958	sto-321-05-069-225-377-70-60-2501-12х1мф	СТО 321.05-2009	377	70	350	225
139959	sto-321-05-070-225-377-70-90-2501-12х1мф	СТО 321.05-2009	377	70	350	225
139960	sto-321-05-073-250-426-80-45-2501-12х1мф	СТО 321.05-2009	426	80	400	250
139961	sto-321-05-074-250-426-80-60-2501-12х1мф	СТО 321.05-2009	426	80	400	250
139962	sto-321-05-075-250-426-80-90-2501-12х1мф	СТО 321.05-2009	426	80	400	250
139979	sto-321-05-503-225-245-12-45-402-12х1мф	СТО 321.05-2009	245	12		225
139980	sto-321-05-504-225-245-12-60-402-12х1мф	СТО 321.05-2009	245	12		225
139981	sto-321-05-505-225-245-12-90-402-12х1мф	СТО 321.05-2009	245	12		225
139991	sto-321-05-563-175-219-22-45-1373-12х1мф	СТО 321.05-2009	219	22	200	175
139992	sto-321-05-564-175-219-22-60-1373-12х1мф	СТО 321.05-2009	219	22	200	175
139993	sto-321-05-565-175-219-22-90-1373-12х1мф	СТО 321.05-2009	219	22	200	175
139994	sto-321-05-568-225-273-26-45-1373-12х1мф	СТО 321.05-2009	273	26	250	225
139995	sto-321-05-569-225-273-26-60-1373-12х1мф	СТО 321.05-2009	273	26	250	225
139996	sto-321-05-570-225-273-26-90-1373-12х1мф	СТО 321.05-2009	273	26	250	225
139997	sto-321-05-573-250-325-32-45-1373-12х1мф	СТО 321.05-2009	325	32	300	250
139998	sto-321-05-574-250-325-32-60-1373-12х1мф	СТО 321.05-2009	325	32	300	250
